"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11"
"1484" "Hakadal" "1484 HAKADAL" "Gate-/veg-adresse" "60.0881" "10.8686" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "233" "Nittedal kommune"
"1485" "Hakadal" "1485 HAKADAL" "Postboksar" "60.08902" "10.87196" "1" "Koordinatane gjeld postkontoret" "11.10.2011" "233" "Nittedal kommune"
"1486" "Nittedal" "1486 NITTEDAL" "Postboksar" "60.05873" "10.86672" "1" "Koordinatane gjeld postkontoret" "11.10.2011" "233" "Nittedal kommune"
"1487" "Hakadal" "1487 HAKADAL" "Gateadresser og postboksar" "60.11228" "10.86153" "1" "Koordinatane gjeld postkontoret" "17.09.2013" "233" "Nittedal kommune"
"1488" "Hakadal" "1488 HAKADAL" "Gate-/veg-adresse" "60.1175" "10.8293" "5" "Koordinatane er retta av ein yr.no-brukar" "17.09.2013" "233" "Nittedal kommune"
"1540" "Vestby" "1540 VESTBY" "Gate-/veg-adresse" "59.6024" "10.7467" "2" "Koordinatane er retta av Erik Bolstad" "19.09.2013" "211" "Vestby kommune"
"1541" "Vestby" "1541 VESTBY" "Postboksar" "59.60129" "10.74887" "1" "Koordinatane gjeld postkontoret" "11.10.2011" "211" "Vestby kommune"
"1545" "Hvitsten" "1545 HVITSTEN" "Gate-/veg-adresse" "59.5986" "10.6553" "2" "Koordinatane er retta av Erik Bolstad" "17.09.2013" "211" "Vestby kommune"
"1550" "HÃ¸len" "1550 HÃLEN" "Gateadresser og postboksar" "59.53962" "10.7421" "1" "Koordinatane gjeld postkontoret" "17.09.2013" "211" "Vestby kommune"
"1555" "Son" "1555 SON" "Gate-/veg-adresse" "59.5237" "10.6862" "2" "Koordinatane er retta av Erik Bolstad" "19.09.2013" "211" "Vestby kommune"
"1556" "Son" "1556 SON" "Postboksar" "59.52459" "10.68862" "1" "Koordinatane gjeld postkontoret" "11.10.2011" "211" "Vestby kommune"
"1900" "Fetsund" "1900 FETSUND" "Gate-/veg-adresse" "59.9290" "11.1625" "2" "Koordinatane er retta av Erik Bolstad" "17.09.2013" "227" "Fet kommune"
"1901" "Fetsund" "1901 FETSUND" "Postboksar" "59.92772" "11.16335" "1" "Koordinatane gjeld postkontoret" "11.10.2011" "227" "Fet kommune"
"1903" "Gan" "1903 GAN" "Gate-/veg-adresse" "59.88129" "11.22042" "1" "Koordinatane gjeld postkontoret" "19.09.2013" "227" "Fet kommune"
"1910" "Enebakkneset" "1910 ENEBAKKNESET" "Gate-/veg-adresse" "59.7847" "11.2612" "2" "Koordinatane er retta av Erik Bolstad" "17.09.2013" "227" "Fet kommune"
"1911" "Flateby" "1911 FLATEBY" "Gate-/veg-adresse" "59.8346" "11.1408" "5" "Koordinatane er retta av ein yr.no-brukar" "19.09.2013" "229" "Enebakk kommune"
"1912" "Enebakk" "1912 ENEBAKK" "Gateadresser og postboksar" "59.7619" "11.1475" "2" "Koordinatane er retta av Erik Bolstad" "19.09.2013" "229" "Enebakk kommune"
"1914" "Ytre Enebakk" "1914 YTRE ENEBAKK" "Gate-/veg-adresse" "59.7303" "11.0328" "2" "Koordinatane er retta av Erik Bolstad" "17.09.2013" "229" "Enebakk kommune"
"1916" "Flateby" "1916 FLATEBY" "Postboksar" "59.83464" "11.14751" "1" "Koordinatane gjeld postkontoret" "11.10.2011" "229" "Enebakk kommune"
"1917" "Ytre Enebakk" "1917 YTRE ENEBAKK" "Postboksar" "59.72398" "11.05048" "1" "Koordinatane gjeld postkontoret" "11.10.2011" "229" "Enebakk kommune"
"1920" "SÃ¸rumsand" "1920 SÃRUMSAND" "Gate-/veg-adresse" "59.9865" "11.2437" "2" "Koordinatane er retta av Erik Bolstad" "19.09.2013" "226" "SÃ¸rum kommune"
"1921" "SÃ¸rumsand" "1921 SÃRUMSAND" "Postboksar" "59.9866" "11.2472" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "01.09.2009" "226" "SÃ¸rum kommune"
"1923" "SÃ¸rum" "1923 SÃRUM" "Gateadresser og postboksar" "60.02066" "11.22746" "1" "Koordinatane gjeld postkontoret" "17.09.2013" "226" "SÃ¸rum kommune"
"1925" "Blaker" "1925 BLAKER" "Gateadresser og postboksar" "59.97742" "11.36245" "1" "Koordinatane gjeld postkontoret" "19.09.2013" "226" "SÃ¸rum kommune"
"1927" "RÃ¥nÃ¥sfoss" "1927 RÃNÃSFOSS" "Gate-/veg-adresse" "60.0314" "11.3368" "2" "Koordinatane er retta av Erik Bolstad" "17.09.2013" "226" "SÃ¸rum kommune"
"1929" "Auli" "1929 AULI" "Gateadresser og postboksar" "60.03401" "11.35098" "1" "Koordinatane gjeld postkontoret" "19.09.2013" "236" "Nes kommune"
"1930" "Aurskog" "1930 AURSKOG" "Gate-/veg-adresse" "59.9269" "11.4492" "1" "Koordinatane gjeld postkontoret" "19.09.2013" "221" "Aurskog-HÃ¸land kommune"
"1931" "Aurskog" "1931 AURSKOG" "Postboksar" "59.92828" "11.44454" "1" "Koordinatane gjeld postkontoret" "11.10.2011" "221" "Aurskog-HÃ¸land kommune"
"1940" "BjÃ¸rkelangen" "1940 BJÃRKELANGEN" "Gate-/veg-adresse" "59.8848" "11.5694" "2" "Koordinatane er retta av Erik Bolstad" "19.09.2013" "221" "Aurskog-HÃ¸land kommune"
"1941" "BjÃ¸rkelangen" "1941 BJÃRKELANGEN" "Postboksar" "59.88380" "11.57088" "1" "Koordinatane gjeld postkontoret" "11.10.2011" "221" "Aurskog-HÃ¸land kommune"
"1954" "Setskog" "1954 SETSKOG" "Gate-/veg-adresse" "59.8266" "11.7217" "2" "Koordinatane er retta av Erik Bolstad" "19.09.2013" "221" "Aurskog-HÃ¸land kommune"
"1960" "LÃ¸ken" "1960 LÃKEN" "Gate-/veg-adresse" "59.7952" "11.4645" "1" "Koordinatane gjeld postkontoret" "19.09.2013" "221" "Aurskog-HÃ¸land kommune"
"1961" "LÃ¸ken" "1961 LÃKEN" "Postboksar" "59.79481" "11.46387" "1" "Koordinatane gjeld postkontoret" "11.10.2011" "221" "Aurskog-HÃ¸land kommune"
"1963" "Fosser" "1963 FOSSER" "Gate-/veg-adresse" "59.8189" "11.4825" "2" "Koordinatane er retta av Erik Bolstad" "19.09.2013" "221" "Aurskog-HÃ¸land kommune"
"1970" "Hemnes" "1970 HEMNES" "Gateadresser og postboksar" "59.72056" "11.45417" "1" "Koordinatane gjeld postkontoret" "17.09.2013" "221" "Aurskog-HÃ¸land kommune"
"2000" "LillestrÃ¸m" "2000 LILLESTRÃM" "Gate-/veg-adresse" "59.955725" "11.059590" "2" "Koordinatane er retta av Emil MÃ¼ller" "19.09.2013" "231" "Skedsmo kommune"
"2001" "LillestrÃ¸m" "2001 LILLESTRÃM" "Postboksar" "59.95571" "11.04595" "1" "Koordinatane gjeld postkontoret" "11.10.2011" "231" "Skedsmo kommune"
"2003" "LillestrÃ¸m" "2003 LILLESTRÃM" "Gate-/veg-adresse" "59.9623" "11.0413" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "231" "Skedsmo kommune"
"2004" "LillestrÃ¸m" "2004 LILLESTRÃM" "Gate-/veg-adresse" "59.9537" "11.0637" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "231" "Skedsmo kommune"
"2005" "RÃ¦lingen" "2005 RÃLINGEN" "Gateadresser og postboksar" "59.94649" "11.0294" "1" "Koordinatane gjeld postkontoret" "19.09.2013" "228" "RÃ¦lingen kommune"
"2006" "LÃ¸venstad" "2006 LÃVENSTAD" "Gate-/veg-adresse" "59.9372" "11.0265" "2" "Koordinatane er retta av Erik Bolstad" "17.09.2013" "228" "RÃ¦lingen kommune"
"2007" "Kjeller" "2007 KJELLER" "Gate-/veg-adresse" "59.9735" "11.0412" "2" "Koordinatane er retta av Erik Bolstad" "17.09.2013" "231" "Skedsmo kommune"
"2008" "Fjerdingby" "2008 FJERDINGBY" "Gate-/veg-adresse" "59.9218" "11.0738" "2" "Koordinatane er retta av Erik Bolstad" "17.09.2013" "228" "RÃ¦lingen kommune"
"2009" "Nordby" "2009 NORDBY" "Gate-/veg-adresse" "59.8654" "11.094" "5" "Koordinatane er retta av ein yr.no-brukar" "17.09.2013" "228" "RÃ¦lingen kommune"
"2010" "StrÃ¸mmen" "2010 STRÃMMEN" "Gate-/veg-adresse" "59.9458" "11.0073" "2" "Koordinatane er retta av Erik Bolstad" "19.09.2013" "231" "Skedsmo kommune"
"2011" "StrÃ¸mmen" "2011 STRÃMMEN" "Postboksar" "59.94803" "11.00522" "1" "Koordinatane gjeld postkontoret" "11.10.2011" "231" "Skedsmo kommune"
"2012" "LillestrÃ¸m" "2012 LILLESTRÃM" "Postboksar" "59.95330" "11.0490" "1" "Koordinatane gjeld postkontoret" "11.10.2011" "231" "Skedsmo kommune"
"2013" "Skjetten" "2013 SKJETTEN" "Gate-/veg-adresse" "59.9727" "11.0035" "2" "Koordinatane er retta av Erik Bolstad" "19.09.2013" "231" "Skedsmo kommune"
"2014" "Blystadlia" "2014 BLYSTADLIA" "Gate-/veg-adresse" "59.9312" "11.0386" "5" "Koordinatane er retta av ein yr.no-brukar" "17.09.2013" "228" "RÃ¦lingen kommune"
"2015" "Leirsund" "2015 LEIRSUND" "Gate-/veg-adresse" "59.992801" "11.096654" "2" "Koordinatane er retta av Emil MÃ¼ller" "19.09.2013" "231" "Skedsmo kommune"
"2016" "Frogner" "2016 FROGNER" "Gate-/veg-adresse" "60.0242" "11.1018" "5" "Koordinatane er retta av ein yr.no-brukar" "19.09.2013" "226" "SÃ¸rum kommune"
"2017" "Frogner" "2017 FROGNER" "Postboksar" "60.02367" "11.1087" "1" "Koordinatane gjeld postkontoret" "11.10.2011" "226" "SÃ¸rum kommune"
"2018" "LÃ¸venstad" "2018 LÃVENSTAD" "Postboksar" "59.93745" "11.02156" "1" "Koordinatane gjeld postkontoret" "11.10.2011" "228" "RÃ¦lingen kommune"
"2019" "Skedsmokorset" "2019 SKEDSMOKORSET" "Gate-/veg-adresse" "59.9916" "11.0348" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "231" "Skedsmo kommune"
"2020" "Skedsmokorset" "2020 SKEDSMOKORSET" "Gate-/veg-adresse" "60.0045" "11.0329" "5" "Koordinatane er retta av ein yr.no-brukar" "19.09.2013" "231" "Skedsmo kommune"
"2021" "Skedsmokorset" "2021 SKEDSMOKORSET" "Postboksar" "60.00119" "11.04014" "1" "Koordinatane gjeld postkontoret" "11.10.2011" "231" "Skedsmo kommune"
"2022" "Gjerdrum" "2022 GJERDRUM" "Gate-/veg-adresse" "60.0717" "11.0345" "2" "Koordinatane er retta av Erik Bolstad" "19.09.2013" "234" "Gjerdrum kommune"
"2023" "Skedsmokorset" "2023 SKEDSMOKORSET" "Postboksar" "60.00119" "11.04014" "2" "Koordinatane er retta av Erik Bolstad" "03.04.2013" "231" "Skedsmo kommune"
"2024" "Gjerdrum" "2024 GJERDRUM" "Postboksar" "60.07276" "11.03247" "1" "Koordinatane gjeld postkontoret" "11.10.2011" "234" "Gjerdrum kommune"
"2025" "Fjerdingby" "2025 FJERDINGBY" "Postboksar" "59.93236" "11.06735" "1" "Koordinatane gjeld postkontoret" "11.10.2011" "228" "RÃ¦lingen kommune"
"2026" "Skjetten" "2026 SKJETTEN" "Postboksar" "59.96684" "10.99986" "1" "Koordinatane gjeld postkontoret" "11.10.2011" "231" "Skedsmo kommune"
"2027" "Kjeller" "2027 KJELLER" "Postboksar" "59.96882" "11.05204" "1" "Koordinatane gjeld postkontoret" "11.10.2011" "231" "Skedsmo kommune"
"2030" "Nannestad" "2030 NANNESTAD" "Gate-/veg-adresse" "60.2215" "11.0187" "2" "Koordinatane er retta av Erik Bolstad" "19.09.2013" "238" "Nannestad kommune"
"2031" "Nannestad" "2031 NANNESTAD" "Postboksar" "60.22371" "11.03008" "1" "Koordinatane gjeld postkontoret" "11.10.2011" "238" "Nannestad kommune"
"2032" "Maura" "2032 MAURA" "Gate-/veg-adresse" "60.2582" "11.0294" "2" "Koordinatane er retta av Erik Bolstad" "19.09.2013" "238" "Nannestad kommune"
"2033" "Ãsgreina" "2033 ÃSGREINA" "Gate-/veg-adresse" "60.1777" "10.9860" "2" "Koordinatane er retta av Erik Bolstad" "19.09.2013" "238" "Nannestad kommune"
"2034" "Holter" "2034 HOLTER" "Gate-/veg-adresse" "60.1363" "11.024" "1" "Koordinatane gjeld postkontoret" "19.09.2013" "238" "Nannestad kommune"
"2035" "Holter" "2035 HOLTER" "Postboksar" "60.13633" "11.02399" "1" "Koordinatane gjeld postkontoret" "11.10.2011" "238" "Nannestad kommune"
"2036" "Maura" "2036 MAURA" "Postboksar" "60.2581" "11.0293" "1" "Koordinatane gjeld postkontoret" "01.09.2009" "238" "Nannestad kommune"
"2040" "KlÃ¸fta" "2040 KLÃFTA" "Gate-/veg-adresse" "60.0741" "11.1380" "2" "Koordinatane er retta av Erik Bolstad" "19.09.2013" "235" "Ullensaker kommune"
"2041" "KlÃ¸fta" "2041 KLÃFTA" "Postboksar" "60.07613" "11.13751" "1" "Koordinatane gjeld postkontoret" "11.10.2011" "235" "Ullensaker kommune"
"2050" "Jessheim" "2050 JESSHEIM" "Gate-/veg-adresse" "60.1433" "11.1739" "2" "Koordinatane er retta av Erik Bolstad" "19.09.2013" "235" "Ullensaker kommune"
"2051" "Jessheim" "2051 JESSHEIM" "Postboksar" "60.14138" "11.17233" "1" "Koordinatane gjeld postkontoret" "11.10.2011" "235" "Ullensaker kommune"
"2052" "Jessheim" "2052 JESSHEIM" "Gate-/veg-adresse" "60.1410" "11.2094" "2" "Koordinatane er retta av Erik Bolstad" "17.09.2013" "235" "Ullensaker kommune"
"2053" "Jessheim" "2053 JESSHEIM" "Gate-/veg-adresse" "60.1375" "11.1931" "2" "Koordinatane er retta av Erik Bolstad" "17.09.2013" "235" "Ullensaker kommune"
"2054" "Mogreina" "2054 MOGREINA" "Gate-/veg-adresse" "60.2298" "11.1672" "2" "Koordinatane er retta av Erik Bolstad" "17.09.2013" "235" "Ullensaker kommune"
"2055" "Nordkisa" "2055 NORDKISA" "Gate-/veg-adresse" "60.18451" "11.26228" "1" "Koordinatane gjeld postkontoret" "17.09.2013" "235" "Ullensaker kommune"
"2056" "Algarheim" "2056 ALGARHEIM" "Gate-/veg-adresse" "60.1446" "11.2550" "2" "Koordinatane er retta av Erik Bolstad" "17.09.2013" "235" "Ullensaker kommune"
"2057" "Jessheim" "2057 JESSHEIM" "Postboksar" "60.14084" "11.21144" "1" "Koordinatane gjeld postkontoret" "19.10.2012" "235" "Ullensaker kommune"
"2058" "Sessvollmoen" "2058 SESSVOLLMOEN" "Fleire bruksomrÃ¥de" "60.2371" "11.1449" "2" "Koordinatane er retta av Erik Bolstad" "01.11.2013" "235" "Ullensaker kommune"
"2059" "Trandum (ikkje i bruk)" "2059 TRANDUM  (ikkje i bruk)" "Firma/organisasjon med eige postnummer" "60.214" "11.1229" "2" "Koordinatane er retta av Erik Bolstad" "01.11.2013" "235" "Ullensaker kommune"
"2060" "Gardermoen" "2060 GARDERMOEN" "Gate-/veg-adresse" "60.194" "11.0994" "2" "Koordinatane er retta av Erik Bolstad" "19.09.2013" "235" "Ullensaker kommune"
"2061" "Gardermoen" "2061 GARDERMOEN" "Postboksar" "60.194" "11.0994" "2" "Koordinatane er retta av Erik Bolstad" "01.09.2009" "235" "Ullensaker kommune"
"2065" "Gardermoen (ikkje i bruk)" "2065 GARDERMOEN (ikkje i bruk)" "Postboksar" "60.1414" "11.1723" "1" "Koordinatane gjeld postkontoret" "18.09.2013" "235" "Ullensaker kommune"
"2066" "Jessheim" "2066 JESSHEIM" "Gate-/veg-adresse" "60.147883" "11.170439" "2" "Koordinatane er retta av Emil MÃ¼ller" "19.09.2013" "235" "Ullensaker kommune"
"2067" "Jessheim" "2067 JESSHEIM" "Gate-/veg-adresse" "60.1381" "11.1092" "2" "Koordinatane er retta av Erik Bolstad" "19.09.2013" "235" "Ullensaker kommune"
"2068" "Jessheim" "2068 JESSHEIM" "Gate-/veg-adresse" "60.1607" "11.1788" "2" "Koordinatane er retta av Erik Bolstad" "17.09.2013" "235" "Ullensaker kommune"
"2069" "Jessheim" "2069 JESSHEIM" "Gate-/veg-adresse" "60.157120" "11.184955" "2" "Koordinatane er retta av Emil MÃ¼ller" "19.09.2013" "235" "Ullensaker kommune"
"2070" "RÃ¥holt" "2070 RÃHOLT" "Gate-/veg-adresse" "60.2751" "11.1790" "2" "Koordinatane er retta av Erik Bolstad" "17.09.2013" "237" "Eidsvoll kommune"
"2071" "RÃ¥holt" "2071 RÃHOLT" "Postboksar" "60.28525" "11.17006" "1" "Koordinatane gjeld postkontoret" "11.10.2011" "237" "Eidsvoll kommune"
"2072" "Dal" "2072 DAL" "Gate-/veg-adresse" "60.2514" "11.2022" "2" "Koordinatane er retta av Erik Bolstad" "17.09.2013" "237" "Eidsvoll kommune"
"2073" "BÃ¸n" "2073 BÃN" "Gate-/veg-adresse" "60.2913" "11.1987" "2" "Koordinatane er retta av Erik Bolstad" "17.09.2013" "237" "Eidsvoll kommune"
"2074" "Eidsvoll Verk" "2074 EIDSVOLL VERK" "Gate-/veg-adresse" "60.3014" "11.1672" "2" "Koordinatane er retta av Erik Bolstad" "19.09.2013" "237" "Eidsvoll kommune"
"2076" "Dal" "2076 DAL" "Postboksar" "60.24914" "11.2080" "1" "Koordinatane gjeld postkontoret" "11.10.2011" "237" "Eidsvoll kommune"
"2080" "Eidsvoll" "2080 EIDSVOLL" "Gate-/veg-adresse" "60.3305" "11.2616" "2" "Koordinatane er retta av Erik Bolstad" "19.09.2013" "237" "Eidsvoll kommune"
"2081" "Eidsvoll" "2081 EIDSVOLL" "Postboksar" "60.32757" "11.25989" "1" "Koordinatane gjeld postkontoret" "11.10.2011" "237" "Eidsvoll kommune"
"2090" "Hurdal" "2090 HURDAL" "Gate-/veg-adresse" "60.4352" "11.0671" "2" "Koordinatane er retta av Erik Bolstad" "19.09.2013" "239" "Hurdal kommune"
"2091" "Hurdal" "2091 HURDAL" "Postboksar" "60.42415" "11.06399" "1" "Koordinatane gjeld postkontoret" "11.10.2011" "239" "Hurdal kommune"
"2092" "Minnesund" "2092 MINNESUND" "Gateadresser og postboksar" "60.40306" "11.24277" "1" "Koordinatane gjeld postkontoret" "19.09.2013" "237" "Eidsvoll kommune"
"2093" "Feiring" "2093 FEIRING" "Gate-/veg-adresse" "60.49107" "11.15555" "1" "Koordinatane gjeld postkontoret" "19.09.2013" "237" "Eidsvoll kommune"
"2150" "Ãrnes" "2150 ÃRNES" "Gate-/veg-adresse" "60.1211" "11.4663" "2" "Koordinatane er retta av Erik Bolstad" "19.09.2013" "236" "Nes kommune"
"2151" "Ãrnes" "2151 ÃRNES" "Postboksar" "60.12282" "11.46758" "1" "Koordinatane gjeld postkontoret" "11.10.2011" "236" "Nes kommune"
"2160" "Vormsund" "2160 VORMSUND" "Gate-/veg-adresse" "60.1534" "11.4160" "2" "Koordinatane er retta av Erik Bolstad" "19.09.2013" "236" "Nes kommune"
"2161" "Vormsund" "2161 VORMSUND" "Postboksar" "60.15166" "11.41182" "1" "Koordinatane gjeld postkontoret" "11.10.2011" "236" "Nes kommune"
"2162" "BrÃ¥rud" "2162 BRÃRUD" "Gate-/veg-adresse" "60.2094" "11.3315" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "19.09.2013" "236" "Nes kommune"
"2164" "Skogbygda" "2164 SKOGBYGDA" "Gateadresser og postboksar" "60.22891" "11.51156" "1" "Koordinatane gjeld postkontoret" "19.09.2013" "236" "Nes kommune"
"2165" "Hvam" "2165 HVAM" "Gateadresser og postboksar" "60.12612" "11.3397" "1" "Koordinatane gjeld postkontoret" "19.09.2013" "236" "Nes kommune"
"2166" "Oppaker" "2166 OPPAKER" "Gate-/veg-adresse" "60.1775" "11.5146" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "19.09.2013" "236" "Nes kommune"
"2170" "Fenstad" "2170 FENSTAD" "Gateadresser og postboksar" "60.21978" "11.39109" "1" "Koordinatane gjeld postkontoret" "19.09.2013" "236" "Nes kommune"
"4724" "Iveland" "4724 IVELAND" "Gateadresser og postboksar" "58.46222" "7.91155" "1" "Koordinatane gjeld postkontoret" "19.09.2013" "935" "Iveland kommune"
"4730" "VatnestrÃ¸m" "4730 VATNESTRÃM" "Gate-/veg-adresse" "58.4178" "8.0635" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "935" "Iveland kommune"
"4733" "Evje" "4733 EVJE" "Postboksar" "58.58612" "7.80609" "1" "Koordinatane gjeld postkontoret" "11.10.2011" "937" "Evje og Hornnes kommune"
"4734" "Evje" "4734 EVJE" "Postboksar" "58.5861" "7.8061" "1" "Koordinatane gjeld postkontoret" "01.09.2009" "937" "Evje og Hornnes kommune"
"4735" "Evje" "4735 EVJE" "Gateadresser og postboksar" "58.5861" "7.8061" "1" "Koordinatane gjeld postkontoret" "17.09.2013" "937" "Evje og Hornnes kommune"
"4737" "Hornnes" "4737 HORNNES" "Gate-/veg-adresse" "58.5625" "7.7719" "5" "Koordinatane er retta av ein yr.no-brukar" "19.09.2013" "937" "Evje og Hornnes kommune"
"4741" "Byglandsfjord" "4741 BYGLANDSFJORD" "Gate-/veg-adresse" "58.668" "7.8073" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "28.09.2012" "938" "Bygland kommune"
"4742" "Grendi" "4742 GRENDI" "Gateadresser og postboksar" "58.70862" "7.82444" "1" "Koordinatane gjeld postkontoret" "11.10.2011" "938" "Bygland kommune"
"4745" "Bygland" "4745 BYGLAND" "Gateadresser og postboksar" "58.83144" "7.79732" "1" "Koordinatane gjeld postkontoret" "11.10.2011" "938" "Bygland kommune"
"4747" "Valle" "4747 VALLE" "Gateadresser og postboksar" "59.21223" "7.53498" "1" "Koordinatane gjeld postkontoret" "11.10.2011" "940" "Valle kommune"
"4748" "Rysstad" "4748 RYSSTAD" "Gateadresser og postboksar" "59.09590" "7.53022" "1" "Koordinatane gjeld postkontoret" "11.10.2011" "940" "Valle kommune"
"4754" "Bykle" "4754 BYKLE" "Gate-/veg-adresse" "59.34937" "7.33973" "1" "Koordinatane gjeld postkontoret" "17.09.2013" "941" "Bykle kommune"
"4755" "Hovden i Setesdal" "4755 HOVDEN I SETESDAL" "Gate-/veg-adresse" "59.5581" "7.3578" "5" "Koordinatane er retta av ein yr.no-brukar" "19.09.2013" "941" "Bykle kommune"
"4756" "Hovden i Setesdal" "4756 HOVDEN I SETESDAL" "Postboksar" "59.55962" "7.35621" "1" "Koordinatane gjeld postkontoret" "11.10.2011" "941" "Bykle kommune"
"4760" "Birkeland" "4760 BIRKELAND" "Gate-/veg-adresse" "58.3317" "8.2326" "5" "Koordinatane er retta av ein yr.no-brukar" "19.09.2013" "928" "Birkenes kommune"
"4766" "Herefoss" "4766 HEREFOSS" "Gate-/veg-adresse" "58.5246" "8.3512" "2" "Koordinatane er retta av Erik Bolstad" "17.09.2013" "928" "Birkenes kommune"
"4768" "Engesland" "4768 ENGESLAND" "Gate-/veg-adresse" "58.5331" "8.1198" "5" "Koordinatane er retta av ein yr.no-brukar" "17.09.2013" "928" "Birkenes kommune"
"4770" "HÃ¸vÃ¥g" "4770 HÃVÃG" "Gate-/veg-adresse" "58.1699" "8.2474" "2" "Koordinatane er retta av Erik Bolstad" "19.09.2013" "926" "Lillesand kommune"
"4780" "BrekkestÃ¸" "4780 BREKKESTÃ" "Gate-/veg-adresse" "58.1956" "8.3487" "2" "Koordinatane er retta av Erik Bolstad" "19.09.2013" "926" "Lillesand kommune"
"4790" "Lillesand" "4790 LILLESAND" "Gate-/veg-adresse" "58.2488" "8.3768" "5" "Koordinatane er retta av ein yr.no-brukar" "17.09.2013" "926" "Lillesand kommune"
"4791" "Lillesand" "4791 LILLESAND" "Postboksar" "58.24883" "8.37742" "1" "Koordinatane gjeld postkontoret" "11.10.2011" "926" "Lillesand kommune"
"4792" "Lillesand" "4792 LILLESAND" "Postboksar" "58.16391" "8.21787" "1" "Koordinatane gjeld postkontoret" "11.10.2011" "926" "Lillesand kommune"
"4793" "HÃ¸vÃ¥g" "4793 HÃVÃG" "Postboksar" "58.164" "8.2179" "2" "Koordinatane er retta av Erik Bolstad" "01.09.2009" "926" "Lillesand kommune"
"4794" "Lillesand" "4794 LILLESAND" "Postboksar" "58.26185" "8.39554" "1" "Koordinatane gjeld postkontoret" "11.10.2011" "926" "Lillesand kommune"
"4795" "Birkeland" "4795 BIRKELAND" "Postboksar" "58.33026" "8.23267" "1" "Koordinatane gjeld postkontoret" "11.10.2011" "928" "Birkenes kommune"
"4801" "Arendal" "4801 ARENDAL" "Postboksar" "58.45916" "8.76647" "1" "Koordinatane gjeld postkontoret" "11.10.2011" "906" "Arendal kommune"
"4802" "Arendal" "4802 ARENDAL" "Postboksar" "58.4592" "8.7665" "1" "Koordinatane gjeld postkontoret" "01.09.2009" "906" "Arendal kommune"
"4803" "Arendal" "4803 ARENDAL" "Postboksar" "58.4592" "8.7665" "1" "Koordinatane gjeld postkontoret" "01.09.2009" "906" "Arendal kommune"
"4804" "Arendal" "4804 ARENDAL" "Postboksar" "58.4592" "8.7665" "1" "Koordinatane gjeld postkontoret" "01.09.2009" "906" "Arendal kommune"
"4808" "Arendal" "4808 ARENDAL" "Postboksar" "58.4615" "8.7725" "2" "Koordinatane er retta av Erik Bolstad" "28.09.2012" "906" "Arendal kommune"
"4809" "Arendal" "4809 ARENDAL" "Postboksar" "58.4615" "8.7725" "2" "Koordinatane er retta av Erik Bolstad" "28.09.2012" "906" "Arendal kommune"
"4810" "Eydehavn" "4810 EYDEHAVN" "Gate-/veg-adresse" "58.4998" "8.8643" "2" "Koordinatane er retta av Erik Bolstad" "19.09.2013" "906" "Arendal kommune"
"4812" "Kongshavn" "4812 KONGSHAVN" "Gate-/veg-adresse" "58.4854" "8.8637" "5" "Koordinatane er retta av ein yr.no-brukar" "19.09.2013" "906" "Arendal kommune"
